,price,bathrooms,bedrooms,city,homeType,livingArea,zipcode,priceReduction,daysOnZillow,latitude,longitude,30_year_mortgage
0,414990.0,3.0,3.0,American Fork,TOWNHOUSE,1619.0,84003,,-1,40.37259,-111.8218,2737.2895888316334
1,395990.0,3.0,2.0,American Fork,TOWNHOUSE,1421.0,84003,,-1,40.37259,-111.8218,2611.9648769402597
2,461990.0,3.0,4.0,American Fork,TOWNHOUSE,2078.0,84003,,-1,40.37259,-111.8218,3047.303349826083
3,413990.0,3.0,3.0,American Fork,TOWNHOUSE,1645.0,84003,,-1,40.37259,-111.8218,2730.6935513636663
4,413990.0,3.0,3.0,American Fork,TOWNHOUSE,1591.0,84003,,-1,40.37259,-111.8218,2730.6935513636663
5,439990.0,3.0,3.0,American Fork,TOWNHOUSE,1914.0,84003,,-1,40.372612,-111.8218,2902.190525530809
6,429990.0,3.0,2.0,American Fork,TOWNHOUSE,1768.0,84003,,-1,40.372612,-111.8218,2836.2301508511387
7,455990.0,3.0,3.0,American Fork,TOWNHOUSE,2120.0,84003,,-1,40.372612,-111.8218,3007.7271250182807
8,453990.0,3.0,3.0,American Fork,TOWNHOUSE,2086.0,84003,,-1,40.372612,-111.8218,2994.535050082347
9,898000.0,5.0,4.0,Spanish Fork,SINGLE_FAMILY,4900.0,84660,,0,40.096268,-111.66445,5923.241646234384
10,1900000.0,8.0,7.0,Mapleton,SINGLE_FAMILY,8758.0,84664,,0,,,12532.471189137335
11,399500.0,3.0,4.0,Spanish Fork,SINGLE_FAMILY,2548.0,84660,,0,40.11911,-111.65869,2635.116968452824
12,519900.0,4.0,4.0,Orem,TOWNHOUSE,2552.0,84059,,-1,40.280453,-111.74382,3429.279879596053
13,925000.0,4.0,6.0,Eagle Mountain,SINGLE_FAMILY,4660.0,84005,,0,40.306576,-112.01955,6101.334657869493
14,999999.0,5.0,7.0,Lehi,SINGLE_FAMILY,4800.0,84043,,0,40.450108,-111.89261,6596.030871929551
15,739900.0,3.0,5.0,Saratoga Springs,SINGLE_FAMILY,4161.0,84045,,0,40.302155,-111.89709,4880.408122548797
16,819900.0,3.0,5.0,Saratoga Springs,SINGLE_FAMILY,4412.0,84045,,0,,,5408.091119986158
17,519900.0,3.0,3.0,Saratoga Springs,SINGLE_FAMILY,2253.0,84045,,0,,,3429.279879596053
18,550000.0,3.0,4.0,Eagle Mountain,SINGLE_FAMILY,2485.0,84005,,0,40.297573,-112.01968,3627.8206073818606
21,830000.0,3.0,6.0,Genola,SINGLE_FAMILY,2816.0,84655,,-1,40.00372,-111.84122,5474.711098412626
22,480000.0,4.0,4.0,Eagle Mountain,SINGLE_FAMILY,2509.0,84005,,-1,40.348522,-111.96683,3166.0979846241694
23,529900.0,3.0,3.0,Saratoga Springs,SINGLE_FAMILY,3012.0,84045,,0,,,3495.240254275723
24,620900.0,3.0,3.0,Saratoga Springs,SINGLE_FAMILY,3360.0,84045,,0,,,4095.479663860722
25,568900.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,3448.0,84045,,0,,,3752.485715526437
26,517615.0,3.0,3.0,Saratoga Springs,SINGLE_FAMILY,2945.0,84045,,0,40.36621,-111.8911,3414.2079339817487
28,504900.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,2416.0,84045,,0,,,3330.339317576548
29,410000.0,2.0,3.0,Eagle Mountain,TOWNHOUSE,2467.0,84005,,0,40.372196,-111.96964,2704.3753618664778
30,500000.0,3.0,3.0,American Fork,SINGLE_FAMILY,1547.0,84003,,-1,40.368904,-111.78058,3298.0187339835097
31,640000.0,2.0,5.0,Alpine,SINGLE_FAMILY,2076.0,84004,,0,40.45328,-111.781624,4221.4639794988925
32,499900.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,2471.0,84045,,0,,,3297.3591302367126
33,299000.0,2.0,2.0,Orem,CONDO,992.0,84057,,-1,40.298103,-111.70096,1972.2152029221386
34,715000.0,3.0,5.0,Eagle Mountain,SINGLE_FAMILY,3208.0,84005,,0,40.302235,-112.001236,4716.166789596418
35,699000.0,4.0,6.0,Salem,SINGLE_FAMILY,3820.0,84653,,0,40.057648,-111.65684,4610.630190108946
36,699900.0,3.0,4.0,Payson,SINGLE_FAMILY,3661.0,84651,,0,40.02011,-111.681175,4616.566623830116
37,2495000.0,6.0,4.0,Woodland Hills,SINGLE_FAMILY,4573.0,84653,,0,40.01257,-111.66526,16457.11348257771
38,3390000.0,6.0,4.0,Woodland Hills,SINGLE_FAMILY,5541.0,84653,"$405,000 (Oct 11)",-1,40.008175,-111.66129,22360.567016408193
39,659500.0,3.0,6.0,Springville,SINGLE_FAMILY,3385.0,84663,,0,40.155113,-111.57811,4350.086710124249
40,329900.0,1.0,2.0,Provo,SINGLE_FAMILY,788.0,84606,,-1,40.228912,-111.648544,2176.03276068232
41,789000.0,5.0,5.0,Elk Ridge,SINGLE_FAMILY,3236.0,84651,,-1,40.019325,-111.68319,5204.273562225978
42,2390000.0,6.0,5.0,Highland,SINGLE_FAMILY,5894.0,84003,,0,40.415882,-111.795364,15764.529548441174
43,1150000.0,5.0,7.0,Lindon,SINGLE_FAMILY,5500.0,84042,,-1,40.338898,-111.700516,7585.443088162072
44,1344995.0,4.0,4.0,Lehi,SINGLE_FAMILY,6215.0,84043,,0,40.454266,-111.878654,8871.6374142283
45,599000.0,3.0,6.0,American Fork,SINGLE_FAMILY,2957.0,84003,,-1,40.380234,-111.802574,3951.0264433122443
46,679000.0,3.0,4.0,Eagle Mountain,SINGLE_FAMILY,4175.0,84005,,0,40.32312,-112.02187,4478.709440749606
47,0.0,0.0,,Pleasant Grove,SINGLE_FAMILY,,84062,,-1,40.375412,-111.762344,0.0
48,795990.0,2.0,3.0,American Fork,SINGLE_FAMILY,2064.0,84003,,-1,40.381203,-111.76126,5250.379864127068
49,882990.0,4.0,4.0,American Fork,SINGLE_FAMILY,2758.0,84003,,-1,40.381203,-111.76126,5824.235123840198
50,859990.0,4.0,4.0,American Fork,SINGLE_FAMILY,2724.0,84003,,-1,40.381203,-111.76126,5672.526262076956
51,939990.0,4.0,4.0,American Fork,SINGLE_FAMILY,3469.0,84003,,-1,40.381203,-111.76126,6200.209259514318
52,900990.0,3.0,4.0,American Fork,SINGLE_FAMILY,3194.0,84003,,-1,40.381203,-111.76126,5942.963798263604
53,465900.0,3.0,3.0,Eagle Mountain,SINGLE_FAMILY,1680.0,84005,,-1,40.2962,-112.0136,3073.0938563258346
54,499900.0,4.0,4.0,Lehi,TOWNHOUSE,2266.0,84043,,-1,40.40706,-111.916824,3297.3591302367126
56,649000.0,5.0,6.0,Lindon,SINGLE_FAMILY,3584.0,84042,,1,40.335754,-111.69321,4280.828316710596
57,3399000.0,9.0,8.0,Alpine,SINGLE_FAMILY,11486.0,84004,,1,40.457253,-111.79545,22419.931353619897
58,405000.0,4.0,4.0,Lehi,TOWNHOUSE,2019.0,84043,,1,40.42318,-111.86924,2671.3951745266427
62,325000.0,2.0,3.0,Saratoga Springs,CONDO,1220.0,84045,,1,40.396873,-111.919815,2143.7121770892813
63,359000.0,2.0,2.0,Provo,TOWNHOUSE,1030.0,84601,,1,40.240955,-111.70026,2367.97745100016
65,659990.0,4.0,5.0,Provo,SINGLE_FAMILY,3652.0,84601,,1,40.249943,-111.7012,4353.318768483553
66,484900.0,3.0,4.0,Eagle Mountain,SINGLE_FAMILY,2434.0,84005,,-1,40.302628,-112.00896,3198.418568217208
67,447000.0,3.0,4.0,Eagle Mountain,SINGLE_FAMILY,2862.0,84005,,1,40.315372,-112.00815,2948.4287481812576
68,699900.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,3732.0,84045,,1,40.33453,-111.92269,4616.566623830116
69,740000.0,4.0,6.0,Spanish Fork,SINGLE_FAMILY,4629.0,84660,,1,40.123344,-111.61473,4881.067726295594
70,594912.0,3.0,4.0,Eagle Mountain,SINGLE_FAMILY,3811.0,84005,,1,,,3924.0618421431955
71,700000.0,4.0,5.0,Saratoga Springs,SINGLE_FAMILY,3184.0,84045,,-1,40.298508,-111.88087,4617.2262275769135
72,795000.0,4.0,5.0,Orem,SINGLE_FAMILY,5108.0,84097,,1,40.2802,-111.67261,5243.849787033781
73,3995000.0,5.0,4.0,Salem,SINGLE_FAMILY,6474.0,84653,,1,,,26351.169684528242
74,550000.0,3.0,6.0,Salem,SINGLE_FAMILY,2850.0,84653,,1,40.056515,-111.66855,3627.8206073818606
75,724900.0,4.0,6.0,American Fork,SINGLE_FAMILY,3678.0,84003,,-1,40.404053,-111.77089,4781.467560529291
76,739900.0,4.0,6.0,Saratoga Springs,SINGLE_FAMILY,4069.0,84045,,-1,,,4880.408122548797
77,510000.0,2.0,4.0,American Fork,SINGLE_FAMILY,1708.0,84003,,-1,40.385387,-111.811295,3363.97910866318
78,525000.0,4.0,4.0,American Fork,TOWNHOUSE,2158.0,84003,,1,40.369762,-111.781586,3462.919670682685
79,525000.0,4.0,4.0,American Fork,TOWNHOUSE,2158.0,84003,,1,40.36977,-111.78166,3462.919670682685
80,525000.0,3.0,5.0,Orem,SINGLE_FAMILY,2136.0,84057,,-1,40.32637,-111.69605,3462.919670682685
81,360000.0,2.0,2.0,American Fork,TOWNHOUSE,1032.0,84003,,1,40.37814,-111.809166,2374.573488468127
82,586900.0,3.0,3.0,Lehi,SINGLE_FAMILY,3360.0,84043,,1,40.370647,-111.83939,3871.2143899498433
83,549900.0,2.0,3.0,Eagle Mountain,SINGLE_FAMILY,3196.0,84005,,2,40.320335,-112.02869,3627.1610036350635
84,824995.0,3.0,3.0,Provo,SINGLE_FAMILY,3082.0,84604,,-1,40.271606,-111.65963,5441.697930885451
86,738315.0,3.0,4.0,Lehi,SINGLE_FAMILY,4237.0,84043,,2,40.39581,-111.907,4869.95340316207
87,689000.0,2.0,3.0,Santaquin,SINGLE_FAMILY,3599.0,84655,,2,39.9731,-111.76846,4544.669815429276
88,220000.0,1.0,2.0,Springville,CONDO,985.0,84663,,2,40.1582,-111.59937,1451.1282429527444
89,525000.0,2.0,4.0,Pleasant Grove,SINGLE_FAMILY,2540.0,84062,,-1,40.355076,-111.726006,3462.919670682685
90,489900.0,3.0,5.0,Payson,SINGLE_FAMILY,2348.0,84651,,2,40.024483,-111.72651,3231.3987555570425
91,535000.0,3.0,4.0,American Fork,SINGLE_FAMILY,2165.0,84003,,2,40.391247,-111.80602,3528.8800453623553
92,314900.0,2.0,3.0,Saratoga Springs,CONDO,1272.0,84045,,2,40.36663,-111.95894,2077.0921986628146
93,725000.0,4.0,5.0,Lehi,SINGLE_FAMILY,3490.0,84043,,-1,40.421925,-111.86794,4782.1271642760885
94,405000.0,3.0,3.0,Saratoga Springs,TOWNHOUSE,2160.0,84045,,-1,40.39067,-111.91178,2671.3951745266427
95,279900.0,1.0,2.0,Orem,CONDO,956.0,84057,,2,40.324734,-111.7257,1846.2308872839687
97,549882.0,2.0,5.0,Eagle Mountain,SINGLE_FAMILY,3594.0,84005,,2,,,3627.0422749606405
98,360000.0,1.0,4.0,Spanish Fork,SINGLE_FAMILY,1950.0,84660,"$15,000 (Nov 6)",-1,40.10876,-111.64341,2374.573488468127
99,519990.0,3.0,3.0,American Fork,SINGLE_FAMILY,2034.0,84003,,-1,40.355587,-111.82387,3429.87352296817
100,638900.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,2482.0,84045,,-1,40.4119,-111.9299,4214.208338284128
101,575450.0,3.0,4.0,Eagle Mountain,SINGLE_FAMILY,3632.0,84005,,-1,40.320286,-112.03202,3795.689760941621
103,598990.0,3.0,3.0,American Fork,SINGLE_FAMILY,2946.0,84003,,-1,40.355587,-111.82387,3950.960482937565
104,499999.0,2.0,3.0,Springville,SINGLE_FAMILY,1939.0,84663,"$149,001 (Nov 8)",-1,40.16577,-111.614685,3298.0121379460415
105,652950.0,3.0,4.0,Mapleton,SINGLE_FAMILY,3997.0,84664,,4,40.102585,-111.59639,4306.8826647090655
106,493091.0,3.0,3.0,Eagle Mountain,SINGLE_FAMILY,2420.0,84005,"$2,899 (Nov 3)",-1,40.324318,-112.01573,3252.4467111173253
107,539990.0,3.0,3.0,Lehi,SINGLE_FAMILY,2945.0,84043,"$5,000 (Oct 27)",-1,40.39999,-111.9072,3561.7942723275105
108,495000.0,3.0,4.0,American Fork,SINGLE_FAMILY,2464.0,84003,,4,40.37796,-111.777054,3265.038546643674
109,749900.0,3.0,3.0,Mapleton,SINGLE_FAMILY,4396.0,84664,,4,,,4946.368497228468
110,299900.0,2.0,3.0,Santaquin,CONDO,1243.0,84655,,4,39.97461,-111.79081,1978.151636643309
111,471125.0,3.0,3.0,American Fork,TOWNHOUSE,1901.0,84003,,-1,40.378487,-111.82354,3107.558152095962
112,445000.0,2.0,3.0,Provo,CONDO,2100.0,84604,,4,40.27071,-111.654724,2935.2366732453233
113,1350000.0,3.0,4.0,Orem,SINGLE_FAMILY,5207.0,84058,,-1,40.259544,-111.697014,8904.650581755475
114,574990.0,3.0,4.0,American Fork,SINGLE_FAMILY,2863.0,84003,,5,40.355587,-111.82387,3792.6555837063565
115,608900.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,2150.0,84045,,-1,40.4119,-111.9299,4016.3272142451183
116,520000.0,2.0,3.0,Eagle Mountain,SINGLE_FAMILY,3141.0,84005,,5,40.303802,-111.99861,3429.93948334285
117,445000.0,3.0,3.0,Saratoga Springs,TOWNHOUSE,1597.0,84045,,-1,40.39928,-111.922455,2935.2366732453233
118,465000.0,2.0,4.0,Pleasant Grove,SINGLE_FAMILY,1454.0,84062,,5,40.37034,-111.759926,3067.1574226046637
119,685950.0,3.0,4.0,Mapleton,SINGLE_FAMILY,4266.0,84664,,5,40.102585,-111.59639,4524.551901151976
120,411990.0,2.0,2.0,Eagle Mountain,SINGLE_FAMILY,1420.0,84005,,-1,40.324318,-112.01573,2717.501476427732
121,350000.0,2.0,2.0,American Fork,SINGLE_FAMILY,1991.0,84003,,5,40.38338,-111.79695,2308.6131137884568
122,492990.0,3.0,3.0,American Fork,SINGLE_FAMILY,1680.0,84003,,-1,40.36328,-111.80183,3251.7805113330605
123,679900.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,2424.0,84045,,-1,40.4099,-111.9317,4484.645874470776
126,489900.0,2.0,3.0,Eagle Mountain,SINGLE_FAMILY,3413.0,84005,"$10,000 (Nov 6)",5,,,3231.3987555570425
127,599990.0,3.0,4.0,American Fork,SINGLE_FAMILY,2191.0,84003,,-1,40.395542,-111.77192,3957.556520405532
128,429900.0,2.0,3.0,American Fork,SINGLE_FAMILY,1818.0,84003,,5,40.386597,-111.79619,2835.6365074790215
129,1199900.0,3.0,6.0,Orem,SINGLE_FAMILY,4186.0,84097,,-1,40.329205,-111.68137,7914.585357813627
130,690000.0,3.0,4.0,Saratoga Springs,TOWNHOUSE,2767.0,84045,,5,40.352787,-111.903786,4551.265852897243
131,599000.0,3.0,6.0,Provo,SINGLE_FAMILY,2744.0,84604,,-1,40.259163,-111.64849,3951.0264433122443
132,799000.0,3.0,4.0,American Fork,SINGLE_FAMILY,3780.0,84003,,5,40.43318,-111.77863,5270.233936905648
133,399900.0,1.0,4.0,Provo,SINGLE_FAMILY,1584.0,84601,,5,40.249714,-111.70261,2637.7553834400105
134,1669995.0,3.0,5.0,Lehi,SINGLE_FAMILY,3858.0,84043,,5,40.441593,-111.85877,11015.349591317581
135,628990.0,3.0,3.0,American Fork,SINGLE_FAMILY,2418.0,84003,,5,40.35721,-111.802086,4148.841606976575
136,568990.0,3.0,4.0,American Fork,SINGLE_FAMILY,2037.0,84003,,5,40.367977,-111.80547,3753.079358898554
137,499900.0,3.0,4.0,Payson,SINGLE_FAMILY,2610.0,84651,,-1,40.04063,-111.72769,3297.3591302367126
138,439900.0,2.0,4.0,Eagle Mountain,SINGLE_FAMILY,2465.0,84005,,5,40.3155,-111.99885,2901.5968821586916
139,480000.0,3.0,6.0,Provo,SINGLE_FAMILY,1736.0,84601,,-1,40.220043,-111.67125,3166.0979846241694
140,479900.0,2.0,3.0,Lehi,SINGLE_FAMILY,1650.0,84043,,-1,40.412388,-111.85666,3165.4383808773723
146,380000.0,3.0,3.0,Pleasant Grove,CONDO,1298.0,84062,,5,40.360382,-111.75211,2506.4942378274673
147,519967.0,3.0,5.0,Payson,SINGLE_FAMILY,2050.0,84651,,5,40.02583,-111.73339,3429.721814106407
148,1900000.0,3.0,6.0,Springville,SINGLE_FAMILY,3014.0,84663,,5,40.153988,-111.61196,12532.471189137335
149,532990.0,3.0,3.0,American Fork,SINGLE_FAMILY,1680.0,84003,,5,40.35721,-111.802086,3515.6220100517417
150,379990.0,3.0,3.0,Saratoga Springs,TOWNHOUSE,1311.0,84045,,5,40.36621,-111.8911,2506.4282774527874
151,465000.0,3.0,3.0,Orem,TOWNHOUSE,1625.0,84058,"$50,000 (Nov 3)",-1,40.261044,-111.7184,3067.1574226046637
152,4187900.0,8.0,6.0,Woodland Hills,SINGLE_FAMILY,8034.0,84653,,-1,40.007793,-111.66124,27623.54531209908
153,510000.0,2.0,3.0,Lehi,SINGLE_FAMILY,2610.0,84043,,5,40.41491,-111.885414,3363.97910866318
154,600000.0,3.0,5.0,Provo,SINGLE_FAMILY,3360.0,84606,,-1,40.204906,-111.628334,3957.622480780212
155,998500.0,4.0,5.0,Salem,SINGLE_FAMILY,5311.0,84653,,5,40.04976,-111.65461,6586.143411765069
156,450000.0,3.0,3.0,Spanish Fork,TOWNHOUSE,1957.0,84660,,5,40.121254,-111.72246,2968.216860585159
158,778900.0,3.0,5.0,Saratoga Springs,SINGLE_FAMILY,2698.0,84045,,-1,40.41,-111.9278,5137.653583799511
159,700000.0,4.0,5.0,Saratoga Springs,SINGLE_FAMILY,3547.0,84045,,-1,40.378212,-111.936874,4617.2262275769135
160,729519.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,4266.0,84045,"$7,000 (Nov 8)",-1,40.299187,-111.88246,4811.934657593832
162,621950.0,3.0,4.0,Mapleton,SINGLE_FAMILY,3632.0,84664,,6,40.102585,-111.59639,4102.405503202087
163,346900.0,2.0,3.0,Saratoga Springs,CONDO,1272.0,84045,,6,,,2288.165397637759
164,856796.0,3.0,4.0,Mapleton,SINGLE_FAMILY,4256.0,84664,,6,40.10119,-111.5931,5651.45851840427
165,496990.0,3.0,3.0,American Fork,SINGLE_FAMILY,1861.0,84003,,-1,40.36328,-111.80183,3278.164661204929
166,714900.0,3.0,5.0,Saratoga Springs,SINGLE_FAMILY,2777.0,84045,,-1,40.4099,-111.9317,4715.507185849622
167,1950000.0,6.0,5.0,Springville,SINGLE_FAMILY,5682.0,84663,,6,40.162052,-111.61992,12862.273062535689
168,619900.0,3.0,5.0,Saratoga Springs,SINGLE_FAMILY,2658.0,84045,,-1,40.38096,-111.93713,4088.883626392755
169,465000.0,3.0,5.0,Eagle Mountain,SINGLE_FAMILY,2532.0,84005,,6,40.386105,-111.980484,3067.1574226046637
170,1850000.0,6.0,6.0,Provo,SINGLE_FAMILY,7395.0,84604,,6,40.276264,-111.635895,12202.669315738985
171,359000.0,1.0,3.0,Orem,SINGLE_FAMILY,1196.0,84057,,6,40.31982,-111.69453,2367.97745100016
172,2779900.0,6.0,5.0,Salem,SINGLE_FAMILY,5672.0,84653,,6,40.011337,-111.66358,18336.324557201515
173,1100000.0,4.0,6.0,Pleasant Grove,SINGLE_FAMILY,4600.0,84062,,6,40.36283,-111.7176,7255.641214763721
174,654084.0,3.0,4.0,Saratoga Springs,SINGLE_FAMILY,3632.0,84045,,-1,40.299187,-111.88246,4314.362571197739
175,550000.0,4.0,4.0,Saratoga Springs,SINGLE_FAMILY,2736.0,84045,,6,40.374435,-111.91483,3627.8206073818606
178,294000.0,2.0,3.0,Orem,CONDO,961.0,84057,,6,40.323044,-111.72675,1939.2350155823035
179,599900.0,4.0,4.0,Highland,TOWNHOUSE,3174.0,84003,,6,40.429478,-111.78788,3956.9628770334148
180,719990.0,3.0,4.0,American Fork,SINGLE_FAMILY,2950.0,84003,,6,40.395355,-111.79072,4749.081016561574
181,259000.0,2.0,3.0,Springville,CONDO,1075.0,84663,,6,40.14926,-111.642975,1708.373704203458
182,450000.0,1.0,2.0,Pleasant Grove,SINGLE_FAMILY,1118.0,84062,,6,40.357105,-111.72757,2968.216860585159
183,529900.0,3.0,3.0,Springville,SINGLE_FAMILY,2002.0,84663,"$5,100 (Nov 7)",-1,40.153454,-111.62669,3495.240254275723
184,649900.0,3.0,3.0,Eagle Mountain,SINGLE_FAMILY,3044.0,84005,,6,40.350063,-111.97272,4286.764750431766
185,3899973.0,9.0,7.0,Orem,SINGLE_FAMILY,27020.0,84097,,-1,40.3241,-111.684456,25724.368032059738
186,433030.0,3.0,3.0,Saratoga Springs,SINGLE_FAMILY,1464.0,84045,,6,,,2856.282104753758
187,469990.0,3.0,3.0,Saratoga Springs,SINGLE_FAMILY,1747.0,84045,,6,,,3100.0716495698193
190,1175000.0,4.0,5.0,Salem,SINGLE_FAMILY,4803.0,84653,,6,40.038097,-111.663475,7750.344024861247
191,549900.0,2.0,4.0,Pleasant Grove,SINGLE_FAMILY,2349.0,84062,,6,40.37271,-111.76594,3627.1610036350635
192,749900.0,4.0,4.0,Mapleton,SINGLE_FAMILY,3808.0,84664,,6,,,4946.368497228468
193,2490000.0,5.0,6.0,Alpine,SINGLE_FAMILY,6264.0,84004,,6,40.474586,-111.762375,16424.133295237876
194,8000000.0,8.0,6.0,Alpine,SINGLE_FAMILY,11592.0,84004,,6,40.485836,-111.74964,52768.299743736156
195,849000.0,3.0,6.0,Eagle Mountain,SINGLE_FAMILY,3289.0,84005,,-1,40.380592,-111.99598,5600.035810303999
196,1019000.0,3.0,4.0,Lehi,SINGLE_FAMILY,4430.0,84043,,6,,,6721.362179858393
197,599900.0,3.0,4.0,American Fork,SINGLE_FAMILY,3359.0,84003,,6,40.370922,-111.804825,3956.9628770334148
